Liste_Fiyati_Numeric_Normalized,Sayfa_Sayisi_Numeric_Normalized,Favorilere Ekleyen Kişi Sayısı_Normalized,Okuyacağım olarak işaretlenmiş sayısı_Normalized,Okuyorum olarak işaretlenmiş sayısı_Normalized,Okudum olarak işaretlenmiş sayısı_Normalized,Toplam Yorum Sayısı_Normalized,Puan_Degeri_Normalized,Oy_Sayisi_Normalized,Toplam Satılma Sayısı_Normalized,Dil_Encoded,Cilt Tipi_Encoded,Kağıt Cinsi_Encoded,Ana_Kategori_Bilim & Mühendislik,Ana_Kategori_Diger,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam,Toplam Satılma Sayısı
0.6118980169971671,0.4693877551020408,0.0552677029360967,0.0018181818181818,0.0,0.0020986358866736,0.0052631578947368,1.0,0.0002202158114952,0.0913811007268951,0,1,3,0,0,1,0,0,0,0,0,0,0,0,45.0
0.8158640226628895,0.510204081632653,0.6666666666666666,0.0236363636363636,0.003875968992248,0.0073452256033578,0.0131578947368421,1.0,0.0015415106804668,0.3426791277258567,0,1,3,0,0,0,0,0,0,1,0,0,0,0,166.0
0.2243626062322946,0.0680272108843537,0.0207253886010362,0.0018181818181818,0.0,0.0041972717733473,0.0,1.0,0.0,0.2284527518172378,0,1,3,0,0,0,1,0,0,0,0,0,0,0,111.0
0.6674220963172804,0.3843537414965986,0.1312607944732297,0.0163636363636363,0.001937984496124,0.0031479538300104,0.0026315789473684,0.75,0.0007707553402334,0.3136033229491173,0,1,3,0,0,0,1,0,0,0,0,0,0,0,152.0
0.2923512747875353,0.1887755102040816,0.0449050086355785,0.0072727272727272,0.0,0.0010493179433368,0.0026315789473684,1.0,0.0001101079057476,0.32398753894081,0,1,3,0,0,0,1,0,0,0,0,0,0,0,157.0
0.4532577903682719,0.3265306122448979,0.4248704663212435,0.0109090909090909,0.001937984496124,0.0010493179433368,0.0,0.75,0.0005505395287381,0.2388369678089304,0,1,3,0,0,0,0,0,0,0,0,1,0,0,116.0
0.6798866855524078,0.5442176870748299,0.6493955094991364,0.0163636363636363,0.001937984496124,0.0052465897166841,0.0105263157894736,1.0,0.000880863245981,0.1806853582554517,0,1,3,0,0,0,0,0,0,0,0,1,0,0,88.0
0.5643059490084985,0.5578231292517006,0.918825561312608,0.0181818181818181,0.0,0.0461699895068205,0.0552631578947368,0.5,0.0039638846069147,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.5212464589235127,0.2312925170068027,0.0449050086355785,0.0036363636363636,0.001937984496124,0.0,0.0,1.0,0.0,0.1619937694704049,0,1,3,0,1,0,0,0,0,0,0,0,0,0,79.0
0.5643059490084985,0.7891156462585033,1.0,0.0218181818181818,0.0,0.0503672612801678,0.0447368421052631,1.0,0.0035234529839242,0.5649013499480788,0,1,3,0,0,0,1,0,0,0,0,0,0,0,273.0
0.7932011331444758,0.4880952380952381,0.003454231433506,0.0018181818181818,0.0,0.0,0.0026315789473684,1.0,0.0,0.0269989615784008,0,1,3,0,0,0,0,0,0,0,0,0,0,1,14.0
0.2470254957507082,0.0748299319727891,0.1139896373056994,0.009090909090909,0.0,0.0031479538300104,0.0026315789473684,1.0,0.0003303237172428,0.6874350986500518,0,1,3,0,0,0,1,0,0,0,0,0,0,0,332.0
0.2719546742209631,0.1581632653061224,0.0587219343696027,0.0018181818181818,0.0,0.0,0.0,1.0,0.0004954855758643,0.0186915887850467,0,1,3,0,0,0,0,0,0,1,0,0,0,0,10.0
0.6481586402266288,0.3027210884353741,0.4386873920552677,0.0181818181818181,0.003875968992248,0.0136411332633788,0.0184210526315789,1.0,0.0016516185862144,0.3946002076843198,0,1,3,0,0,0,0,0,0,0,0,0,0,1,191.0
0.2266288951841359,0.195578231292517,0.231433506044905,0.0145454545454545,0.0,0.0062959076600209,0.0131578947368421,1.0,0.0009909711517286,0.2222222222222222,0,1,3,0,0,0,1,0,0,0,0,0,0,0,108.0
1.0,1.0,0.0863557858376511,0.0018181818181818,0.0,0.0,0.0026315789473684,1.0,0.0,0.0809968847352024,0,1,3,0,0,0,0,0,0,0,0,0,0,1,40.0
0.2492917847025495,0.2857142857142857,0.1450777202072538,0.0018181818181818,0.001937984496124,0.0020986358866736,0.0026315789473684,0.5,0.0,0.1308411214953271,0,1,3,0,0,0,0,0,0,1,0,0,0,0,64.0
0.6798866855524078,0.5442176870748299,0.386873920552677,0.0163636363636363,0.001937984496124,0.0031479538300104,0.0,1.0,0.0002202158114952,0.1848390446521287,0,1,3,0,0,0,0,0,0,0,0,1,0,0,90.0
0.906515580736544,0.7074829931972788,0.5492227979274611,0.0163636363636363,0.001937984496124,0.0062959076600209,0.0052631578947368,0.75,0.0002202158114952,0.1931464174454828,0,1,3,1,0,0,0,0,0,0,0,0,0,0,94.0
0.2266288951841359,0.2857142857142857,0.0587219343696027,0.0036363636363636,0.0,0.0,0.0,1.0,0.0004954855758643,0.0269989615784008,0,1,3,0,0,0,1,0,0,0,0,0,0,0,14.0
0.3671388101983002,0.304421768707483,0.1727115716753022,0.0054545454545454,0.001937984496124,0.0073452256033578,0.0157894736842105,1.0,0.0005505395287381,0.8141225337487019,0,1,3,0,0,0,1,0,0,0,0,0,0,0,393.0
0.5643059490084985,0.5034013605442176,0.5734024179620034,0.0309090909090909,0.001937984496124,0.04302203567681,0.0157894736842105,1.0,0.0025324818321955,0.5898234683281411,0,1,3,0,0,0,1,0,0,0,0,0,0,0,285.0
0.6118980169971671,0.5306122448979591,0.0863557858376511,0.0072727272727272,0.0,0.0031479538300104,0.0,1.0,0.0001101079057476,0.1163032191069574,0,1,3,0,0,0,1,0,0,0,0,0,0,0,57.0
0.5903682719546741,0.1904761904761904,0.0414507772020725,0.0018181818181818,0.0,0.0020986358866736,0.0026315789473684,1.0,0.0001101079057476,0.0519210799584631,0,1,3,0,0,0,1,0,0,0,0,0,0,0,26.0
0.4963172804532577,0.5578231292517006,0.1485319516407599,0.009090909090909,0.0,0.0062959076600209,0.0026315789473684,0.75,0.0002202158114952,0.0581516095534787,0,1,3,0,0,1,0,0,0,0,0,0,0,0,29.0
0.3399433427762039,0.2857142857142857,0.0552677029360967,0.0,0.0,0.0010493179433368,0.0,1.0,0.0004954855758643,0.0623052959501557,0,1,3,0,0,0,0,0,0,1,0,0,0,0,31.0
0.3852691218130311,0.2312925170068027,0.0932642487046632,0.0018181818181818,0.001937984496124,0.0010493179433368,0.0,1.0,0.0,0.0498442367601246,0,1,3,0,0,0,0,0,0,1,0,0,0,0,25.0
0.2266288951841359,0.0680272108843537,0.0172711571675302,0.0018181818181818,0.0,0.0,0.0026315789473684,1.0,0.0,0.0726895119418483,0,1,3,0,1,0,0,0,0,0,0,0,0,0,36.0
0.1586402266288951,0.2312925170068027,0.0863557858376511,0.0109090909090909,0.003875968992248,0.0073452256033578,0.0184210526315789,1.0,0.000880863245981,0.90134994807892,0,1,3,0,0,0,1,0,0,0,0,0,0,0,435.0
0.4509915014164305,0.4489795918367347,0.6113989637305699,0.0563636363636363,0.0,0.0304302203567681,0.0394736842105263,0.75,0.0038537767011671,0.3198338525441329,0,1,3,0,0,0,1,0,0,0,0,0,0,0,155.0
0.2039660056657223,0.0476190476190476,0.2072538860103626,0.0072727272727272,0.0,0.0010493179433368,0.0,1.0,0.0,0.1246105919003115,0,1,3,0,0,0,0,0,1,0,0,0,0,0,61.0
0.2719546742209631,0.1173469387755102,0.0138169257340241,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0269989615784008,0,1,3,0,0,0,1,0,0,0,0,0,0,0,14.0
0.4532577903682719,1.0,0.8428324697754749,0.0327272727272727,0.003875968992248,0.0083945435466946,0.0236842105263157,0.75,0.0019819423034573,0.9761163032191068,2,1,3,0,1,0,0,0,0,0,0,0,0,0,471.0
0.2946175637393767,0.3401360544217687,0.4835924006908462,0.0072727272727272,0.0,0.0062959076600209,0.0026315789473684,1.0,0.0002202158114952,0.2263759086188992,0,1,3,0,0,0,0,0,0,0,0,0,0,1,110.0
0.4033994334277619,0.2142857142857143,0.0621761658031088,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0311526479750778,0,1,3,0,0,0,0,0,0,0,0,1,0,0,16.0
0.2028328611898016,0.0918367346938775,0.0863557858376511,0.0072727272727272,0.0,0.0073452256033578,0.0131578947368421,1.0,0.0004404316229905,0.2720664589823468,0,1,3,0,0,0,1,0,0,0,0,0,0,0,132.0
0.576770538243626,0.3265306122448979,0.0759930915371329,0.0018181818181818,0.0,0.0031479538300104,0.0052631578947368,1.0,0.0003303237172428,0.0706126687435098,0,1,3,0,0,0,1,0,0,0,0,0,0,0,35.0
0.2832861189801699,0.3129251700680272,0.4490500863557858,0.0181818181818181,0.0,0.0083945435466946,0.0078947368421052,0.75,0.0012111869632239,0.4278296988577362,0,1,3,0,0,0,1,0,0,0,0,0,0,0,207.0
0.6526912181303116,0.4217687074829931,0.0172711571675302,0.0018181818181818,0.0,0.0,0.0,1.0,0.0004954855758643,0.0353063343717549,0,1,3,0,0,0,1,0,0,0,0,0,0,0,18.0
0.5189801699716713,0.5034013605442176,1.0,0.0509090909090909,0.0077519379844961,0.0440713536201469,0.0421052631578947,0.75,0.002972913455186,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.4963172804532577,0.3537414965986394,1.0,0.0072727272727272,0.0,0.0199370409233997,0.0421052631578947,0.75,0.0025324818321955,0.5794392523364486,0,1,3,0,0,0,1,0,0,0,0,0,0,0,280.0
0.4532577903682719,0.3231292517006802,1.0,0.0581818181818181,0.0077519379844961,0.0199370409233997,0.0105263157894736,1.0,0.0015415106804668,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.2719546742209631,0.2244897959183673,0.0621761658031088,0.0018181818181818,0.001937984496124,0.0010493179433368,0.0,1.0,0.0004954855758643,0.0913811007268951,0,1,3,0,0,1,0,0,0,0,0,0,0,0,45.0
0.4532577903682719,0.2925170068027211,0.0,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1.0
0.6107648725212464,0.3537414965986394,0.5008635578583764,0.0127272727272727,0.0,0.0094438614900314,0.0157894736842105,1.0,0.0007707553402334,0.2222222222222222,0,1,3,0,0,0,0,0,0,1,0,0,0,0,108.0
0.7909348441926345,0.727891156462585,0.0759930915371329,0.0072727272727272,0.0,0.0,0.0026315789473684,0.0,0.0,0.1993769470404984,0,1,3,0,0,0,1,0,0,0,0,0,0,0,97.0
0.4532577903682719,0.5850340136054422,0.7184801381692573,0.0327272727272727,0.0,0.0104931794333683,0.0157894736842105,0.75,0.0022021581149526,0.2949117341640706,0,1,3,0,0,0,1,0,0,0,0,0,0,0,143.0
0.2266288951841359,0.2312925170068027,1.0,0.1218181818181818,0.0251937984496124,0.1731374606505771,0.0973684210526315,1.0,0.0082580929310724,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.5665722379603398,0.2993197278911564,0.0276338514680483,0.0018181818181818,0.0,0.0010493179433368,0.0,1.0,0.0,0.0311526479750778,0,1,3,0,1,0,0,0,0,0,0,0,0,0,16.0
1.0,1.0,0.0919689119170984,0.0061672727272727,1.0,0.0026652675760755,0.0042131578947368,1.0,0.3871393966086765,1.0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,482.5
0.3444759206798866,0.3673469387755102,0.0172711571675302,0.0018181818181818,0.001937984496124,0.0,0.0,1.0,0.0004954855758643,0.0685358255451713,0,1,3,0,0,0,1,0,0,0,0,0,0,0,34.0
0.906515580736544,0.979591836734694,0.4559585492227979,0.0054545454545454,0.0,0.0062959076600209,0.0078947368421052,1.0,0.0004404316229905,0.0934579439252336,0,1,3,0,0,0,1,0,0,0,0,0,0,0,46.0
0.63342776203966,0.3571428571428571,0.2210708117443868,0.0145454545454545,0.0,0.0041972717733473,0.0026315789473684,1.0,0.0005505395287381,0.122533748701973,0,1,3,0,0,0,1,0,0,0,0,0,0,0,60.0
1.0,1.0,1.0,0.0418181818181818,0.001937984496124,0.0209863588667366,0.0473684210526315,1.0,0.0033032371724289,0.7850467289719626,0,1,3,0,0,0,1,0,0,0,0,0,0,0,379.0
0.4532577903682719,1.0,0.5941278065630397,0.009090909090909,0.0,0.0062959076600209,0.0078947368421052,1.0,0.0002202158114952,0.288681204569055,0,1,3,0,0,0,1,0,0,0,0,0,0,0,140.0
0.906515580736544,0.5986394557823128,0.3972366148531951,0.0072727272727272,0.001937984496124,0.0010493179433368,0.0,1.0,0.0004404316229905,0.2035306334371754,0,1,3,0,0,0,0,1,0,0,0,0,0,0,99.0
0.1575070821529745,0.0578231292517006,0.0483592400690846,0.0018181818181818,0.0,0.0010493179433368,0.0,1.0,0.0004954855758643,0.2222222222222222,0,1,3,0,0,0,1,0,0,0,0,0,0,0,108.0
0.3399433427762039,0.2448979591836734,0.6010362694300518,0.0054545454545454,0.003875968992248,0.0073452256033578,0.0078947368421052,0.5,0.0006606474344857,0.3136033229491173,0,1,3,0,0,0,0,0,0,0,0,1,0,0,152.0
0.3852691218130311,0.1972789115646258,0.0690846286701209,0.0018181818181818,0.0,0.0,0.0,1.0,0.0004954855758643,0.0124610591900311,0,1,3,0,0,0,1,0,0,0,0,0,0,0,7.0
0.3399433427762039,0.2857142857142857,0.2037996545768566,0.0036363636363636,0.001937984496124,0.0041972717733473,0.0105263157894736,0.75,0.000880863245981,0.2367601246105918,0,1,3,0,0,1,0,0,0,0,0,0,0,0,115.0
0.5643059490084985,0.7210884353741496,0.5768566493955095,0.0327272727272727,0.001937984496124,0.0734522560335781,0.0710526315789473,1.0,0.0060559348161197,0.656282450674974,0,1,3,0,0,0,1,0,0,0,0,0,0,0,317.0
0.2538243626062322,0.0816326530612245,0.0932642487046632,0.0127272727272727,0.001937984496124,0.0146904512067156,0.031578947368421,1.0,0.0018718343977097,0.7310488058151609,0,1,3,0,0,0,1,0,0,0,0,0,0,0,353.0
0.5439093484419263,0.5170068027210883,0.0172711571675302,0.0,0.0,0.0010493179433368,0.0,1.0,0.0004954855758643,0.1993769470404984,0,1,3,0,0,0,1,0,0,0,0,0,0,0,97.0
0.7025495750708215,0.5068027210884353,0.4041450777202072,0.0127272727272727,0.001937984496124,0.0010493179433368,0.0,1.0,0.0001101079057476,0.2699896157840083,0,1,3,0,0,0,0,0,0,1,0,0,0,0,131.0
0.5087818696883852,0.2857142857142857,0.1001727115716753,0.0036363636363636,0.0,0.0041972717733473,0.0157894736842105,1.0,0.0006606474344857,0.7040498442367601,0,1,3,0,0,0,1,0,0,0,0,0,0,0,340.0
1.0,0.7074829931972788,0.0759930915371329,0.0018181818181818,0.0,0.0020986358866736,0.0026315789473684,1.0,0.0,0.0581516095534787,0,1,3,0,0,0,1,0,0,0,0,0,0,0,29.0
0.2039660056657223,0.0680272108843537,0.0932642487046632,0.0,0.0,0.0,0.0,1.0,0.0,0.0976116303219107,0,1,3,0,1,0,0,0,0,0,0,0,0,0,48.0
0.5212464589235127,0.4353741496598639,1.0,0.0854545454545454,0.0096899224806201,0.0262329485834207,0.0263157894736842,1.0,0.0025324818321955,1.0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,482.5
0.5643059490084985,0.5986394557823128,0.310880829015544,0.0181818181818181,0.001937984496124,0.0125918153200419,0.0105263157894736,0.75,0.0006606474344857,0.3842159916926272,0,1,3,0,0,0,1,0,0,0,0,0,0,0,186.0
0.3172804532577903,0.3537414965986394,0.4766839378238341,0.0236363636363636,0.001937984496124,0.0073452256033578,0.0184210526315789,1.0,0.0019819423034573,0.4984423676012461,0,1,3,0,0,0,0,0,0,0,0,1,0,0,241.0
0.6572237960339943,0.3469387755102041,0.0138169257340241,0.0018181818181818,0.001937984496124,0.0,0.0,1.0,0.0004954855758643,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.4974504249291784,0.2755102040816326,0.1312607944732297,0.029090909090909,0.0,0.0031479538300104,0.0078947368421052,1.0,0.000880863245981,0.1536863966770508,0,1,3,0,0,0,1,0,0,0,0,0,0,0,75.0
0.5643059490084985,0.6122448979591836,0.5526770293609672,0.0218181818181818,0.001937984496124,0.0157397691500524,0.0105263157894736,1.0,0.000880863245981,0.2367601246105918,0,1,3,0,0,0,1,0,0,0,0,0,0,0,115.0
0.3852691218130311,0.3809523809523809,0.0863557858376511,0.0109090909090909,0.001937984496124,0.0,0.0078947368421052,1.0,0.0004404316229905,0.0768431983385254,0,1,3,0,0,0,1,0,0,0,0,0,0,0,38.0
0.2492917847025495,0.1768707482993197,0.6597582037996546,0.029090909090909,0.001937984496124,0.0062959076600209,0.0131578947368421,1.0,0.0009909711517286,0.494288681204569,0,1,3,0,0,0,0,0,0,1,0,0,0,0,239.0
0.5643059490084985,0.693877551020408,0.3281519861830742,0.0036363636363636,0.001937984496124,0.0052465897166841,0.0052631578947368,1.0,0.0004404316229905,0.0290758047767393,0,1,3,0,0,1,0,0,0,0,0,0,0,0,15.0
0.5643059490084985,0.7210884353741496,0.5319516407599308,0.0236363636363636,0.003875968992248,0.0440713536201469,0.0210526315789473,0.75,0.0036335608896718,0.7040498442367601,0,1,3,0,0,0,1,0,0,0,0,0,0,0,340.0
0.7932011331444758,0.5986394557823128,0.9464594127806564,0.0472727272727272,0.001937984496124,0.0073452256033578,0.0105263157894736,1.0,0.0012111869632239,0.3219106957424714,0,1,3,0,0,0,0,0,0,0,0,1,0,0,156.0
0.5643059490084985,0.0680272108843537,0.7495682210708117,0.0363636363636363,0.003875968992248,0.0283315844700944,0.0236842105263157,0.75,0.0035234529839242,1.0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,482.5
0.0181303116147308,0.0,0.0656303972366148,0.0018181818181818,0.0,0.0083945435466946,0.0078947368421052,1.0,0.0003303237172428,0.3655244029075805,0,1,3,0,0,0,0,0,0,0,0,0,1,0,177.0
0.5643059490084985,0.6666666666666666,0.2176165803108808,0.0036363636363636,0.0,0.0083945435466946,0.0131578947368421,0.75,0.0006606474344857,0.0955347871235721,0,1,3,0,0,0,1,0,0,0,0,0,0,0,47.0
0.1359773371104816,0.3129251700680272,0.0103626943005181,0.0036363636363636,0.0,0.0,0.0,1.0,0.0001101079057476,0.0186915887850467,0,1,3,0,0,1,0,0,0,0,0,0,0,0,10.0
0.7127478753541076,0.4183673469387755,0.238341968911917,0.0127272727272727,0.0,0.0052465897166841,0.0078947368421052,1.0,0.0006606474344857,0.2222222222222222,0,1,3,0,0,0,1,0,0,0,0,0,0,0,108.0
0.5643059490084985,0.6122448979591836,0.5077720207253886,0.0127272727272727,0.001937984496124,0.0262329485834207,0.0131578947368421,0.75,0.0015415106804668,0.3094496365524403,0,1,3,0,0,0,1,0,0,0,0,0,0,0,150.0
0.2266288951841359,0.2040816326530612,0.0207253886010362,0.0,0.0,0.0020986358866736,0.0,1.0,0.0004954855758643,0.4610591900311526,0,1,3,0,0,0,1,0,0,0,0,0,0,0,223.0
0.2266288951841359,0.0816326530612245,0.0103626943005181,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0415368639667705,0,1,3,0,0,0,1,0,0,0,0,0,0,0,21.0
0.1563739376770538,0.0340136054421768,0.2037996545768566,0.009090909090909,0.0,0.0052465897166841,0.0184210526315789,1.0,0.0004404316229905,0.3468328141225337,0,0,4,0,0,0,0,0,0,0,0,0,1,0,168.0
0.7932011331444758,0.7210884353741496,0.8428324697754749,0.0109090909090909,0.0,0.0041972717733473,0.0078947368421052,0.75,0.0005505395287381,0.2554517133956386,0,1,3,0,0,0,0,0,0,1,0,0,0,0,124.0
0.7025495750708215,0.5850340136054422,0.1450777202072538,0.0018181818181818,0.0,0.0031479538300104,0.0026315789473684,0.75,0.0,0.1640706126687434,0,1,3,0,0,0,1,0,0,0,0,0,0,0,80.0
0.2152974504249291,0.2312925170068027,0.2797927461139896,0.0109090909090909,0.0,0.0062959076600209,0.0157894736842105,1.0,0.000880863245981,0.2388369678089304,0,1,3,0,0,0,0,0,0,0,0,1,0,0,116.0
0.4509915014164305,0.4217687074829931,0.3419689119170984,0.009090909090909,0.0,0.0052465897166841,0.0,0.75,0.0002202158114952,0.0851505711318795,0,1,3,0,0,0,1,0,0,0,0,0,0,0,42.0
0.4532577903682719,0.3809523809523809,0.3177892918825561,0.0054545454545454,0.001937984496124,0.0020986358866736,0.0026315789473684,1.0,0.0,0.0955347871235721,0,1,3,0,0,0,0,1,0,0,0,0,0,0,47.0
0.4532577903682719,0.1768707482993197,0.2107081174438687,0.0036363636363636,0.0,0.0,0.0,0.75,0.0002202158114952,0.0809968847352024,0,1,3,0,1,0,0,0,0,0,0,0,0,0,40.0
0.3444759206798866,0.3265306122448979,0.0207253886010362,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0332294911734164,0,1,3,0,0,0,1,0,0,0,0,0,0,0,17.0
0.4532577903682719,0.272108843537415,0.307426597582038,0.009090909090909,0.001937984496124,0.0052465897166841,0.0078947368421052,1.0,0.0006606474344857,0.288681204569055,0,1,3,0,0,0,0,0,0,0,0,1,0,0,140.0
0.2379603399433427,0.2312925170068027,0.0310880829015544,0.0,0.0,0.0020986358866736,0.0026315789473684,1.0,0.0,0.0519210799584631,0,1,3,0,0,0,1,0,0,0,0,0,0,0,26.0
0.2266288951841359,0.1581632653061224,0.0172711571675302,0.0,0.0,0.0010493179433368,0.0,1.0,0.0004954855758643,0.0269989615784008,0,1,3,0,0,0,1,0,0,0,0,0,0,0,14.0
0.1881019830028328,0.2959183673469387,0.1278065630397236,0.0127272727272727,0.001937984496124,0.0073452256033578,0.0105263157894736,0.75,0.0013212948689715,0.328141225337487,0,1,3,0,0,0,1,0,0,0,0,0,0,0,159.0
1.0,0.5034013605442176,0.7564766839378237,0.0127272727272727,0.003875968992248,0.0052465897166841,0.0105263157894736,0.75,0.0007707553402334,0.4652128764278297,0,1,3,0,1,0,0,0,0,0,0,0,0,0,225.0
0.4532577903682719,0.2993197278911564,0.6424870466321243,0.009090909090909,0.003875968992248,0.0062959076600209,0.0052631578947368,1.0,0.0003303237172428,0.2326064382139148,0,1,3,0,0,0,0,1,0,0,0,0,0,0,113.0
0.2946175637393767,0.217687074829932,0.0138169257340241,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0083073727933541,0,1,3,0,0,0,0,1,0,0,0,0,0,0,5.0
0.7025495750708215,0.5306122448979591,0.6286701208981001,0.0109090909090909,0.003875968992248,0.0041972717733473,0.0184210526315789,1.0,0.0006606474344857,0.2554517133956386,0,1,3,0,1,0,0,0,0,0,0,0,0,0,124.0
0.2243626062322946,0.2840136054421768,0.0483592400690846,0.0036363636363636,0.0,0.0010493179433368,0.0026315789473684,1.0,0.0002202158114952,0.0269989615784008,0,1,3,0,0,0,1,0,0,0,0,0,0,0,14.0
0.5665722379603398,0.5850340136054422,0.3592400690846286,0.0509090909090909,0.001937984496124,0.0272822665267576,0.0631578947368421,1.0,0.0036335608896718,0.5607476635514018,0,1,3,0,0,0,1,0,0,0,0,0,0,0,271.0
0.4532577903682719,1.0,0.0276338514680483,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0249221183800623,0,1,3,0,1,0,0,0,0,0,0,0,0,0,13.0
0.2243626062322946,0.2840136054421768,0.1865284974093264,0.009090909090909,0.001937984496124,0.0041972717733473,0.0078947368421052,1.0,0.0009909711517286,0.122533748701973,0,1,3,0,0,0,0,0,0,0,0,1,0,0,60.0
0.2946175637393767,0.3741496598639455,0.0062003454231433,0.3581818181818181,0.0523255813953488,0.359916054564533,0.4447368421052631,1.0,0.0425016516185862,1.0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,482.5
0.2492917847025495,0.2312925170068027,0.0449050086355785,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0186915887850467,0,1,3,0,1,0,0,0,0,0,0,0,0,0,10.0
0.6798866855524078,0.3809523809523809,0.3385146804835924,0.009090909090909,0.0,0.0031479538300104,0.0052631578947368,0.75,0.0006606474344857,0.2409138110072689,0,1,3,0,0,0,0,1,0,0,0,0,0,0,117.0
0.2016997167138809,0.0799319727891156,0.0449050086355785,0.0018181818181818,0.001937984496124,0.0031479538300104,0.0026315789473684,0.75,0.0003303237172428,0.4008307372793354,0,1,3,0,0,0,1,0,0,0,0,0,0,0,194.0
0.1813031161473087,0.1360544217687075,0.0379965457685664,0.0,0.0,0.0010493179433368,0.0026315789473684,0.75,0.0002202158114952,0.0290758047767393,0,1,3,0,0,0,1,0,0,0,0,0,0,0,15.0
0.520113314447592,0.2925170068027211,0.6355785837651122,0.0763636363636363,0.003875968992248,0.0188877229800629,0.0289473684210526,1.0,0.0023122660207002,0.8390446521287642,0,1,3,0,0,0,1,0,0,0,0,0,0,0,405.0
0.4305949008498583,0.3282312925170068,0.2694300518134715,0.0054545454545454,0.0,0.0010493179433368,0.0,1.0,0.0002202158114952,0.1433021806853582,0,1,3,0,0,1,0,0,0,0,0,0,0,0,70.0
0.5665722379603398,0.5578231292517006,0.0046183074265975,0.1872727272727272,0.0445736434108527,0.068205666316894,0.1631578947368421,1.0,0.0104602510460251,1.0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,482.5
0.4532577903682719,0.2857142857142857,0.4801381692573402,0.0072727272727272,0.0,0.0083945435466946,0.0157894736842105,0.5,0.000880863245981,0.1910695742471443,0,1,3,0,0,0,1,0,0,0,0,0,0,0,93.0
0.3852691218130311,0.1989795918367347,0.0449050086355785,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0685358255451713,0,1,3,0,1,0,0,0,0,0,0,0,0,0,34.0
0.6798866855524078,0.5034013605442176,0.3661485319516407,0.0054545454545454,0.001937984496124,0.0062959076600209,0.0131578947368421,0.75,0.0004404316229905,0.284527518172378,0,1,2,0,0,0,0,0,0,0,0,0,0,1,138.0
0.3206798866855523,0.3537414965986394,0.2245250431778929,0.0145454545454545,0.0,0.0136411332633788,0.0105263157894736,0.75,0.0016516185862144,0.4049844236760124,0,1,3,0,0,0,0,0,0,0,0,0,0,1,196.0
0.6481586402266288,0.3061224489795918,0.3730569948186528,0.0254545454545454,0.003875968992248,0.0094438614900314,0.0105263157894736,1.0,0.0013212948689715,0.3572170301142264,0,1,3,0,0,0,0,0,0,0,0,0,0,1,173.0
0.5665722379603398,0.4761904761904762,0.4041450777202072,0.0236363636363636,0.0,0.0073452256033578,0.0157894736842105,1.0,0.0014314027747192,0.407061266874351,0,1,3,0,0,0,0,0,0,0,0,1,0,0,197.0
0.5643059490084985,0.7755102040816326,1.0,0.0509090909090909,0.001937984496124,0.055613850996852,0.1052631578947368,0.75,0.0059458269103721,0.8909657320872274,0,1,3,0,0,0,1,0,0,0,0,0,0,0,430.0
0.2708215297450425,0.1292517006802721,0.2417962003454231,0.0054545454545454,0.0,0.0020986358866736,0.0,0.75,0.0002202158114952,0.1079958463136033,0,1,3,0,0,0,1,0,0,0,0,0,0,0,53.0
0.7592067988668555,0.3537414965986394,0.0483592400690846,0.0018181818181818,0.001937984496124,0.0020986358866736,0.0,1.0,0.0004954855758643,0.043613707165109,0,1,3,0,1,0,0,0,0,0,0,0,0,0,22.0
0.5665722379603398,0.3843537414965986,0.0276338514680483,0.0036363636363636,0.0,0.0,0.0,1.0,0.0004954855758643,0.0332294911734164,0,1,3,0,0,1,0,0,0,0,0,0,0,0,17.0
0.2764872521246458,0.1496598639455782,0.5664939550949913,0.0127272727272727,0.003875968992248,0.0094438614900314,0.0157894736842105,0.75,0.0013212948689715,0.2512980269989616,0,1,3,0,0,0,1,0,0,0,0,0,0,0,122.0
